key,rule,severity,component,project,line,message,effort,debt,author,tags,creationDate,updateDate,type,scope,status
AZcc3M6UE4d396A7ID4l,java:S2095,BLOCKER,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02312.java,benchmarkjava,86,"Use try-with-resources or close this ""FileWriter"" in a ""finally"" clause.",5min,5min,dave.wichers@ey.com,"cert, cwe, denial-of-service, leak",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,BUG,MAIN,OPEN
AZcc3M6UE4d396A7ID4q,java:S1172,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02312.java,benchmarkjava,112,"Remove this unused method parameter ""request"".",5min,5min,dave.wichers@ey.com,"cert, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3M6UE4d396A7ID4p,java:S1130,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02312.java,benchmarkjava,113,"Remove the declaration of thrown exception 'java.io.IOException', as it cannot be thrown from method's body.",5min,5min,dave.wichers@ey.com,"clumsy, error-handling, redundant, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3KdyE4d396A7ICHz,java:S1172,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02313.java,benchmarkjava,70,"Remove this unused method parameter ""request"".",5min,5min,dave.wichers@ey.com,"cert, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3KdyE4d396A7ICH0,java:S2129,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02313.java,benchmarkjava,86,"Remove this ""String"" constructor",5min,5min,dave.wichers@ey.com,performance,2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3KdyE4d396A7ICax,java:S1172,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02314.java,benchmarkjava,67,"Remove this unused method parameter ""request"".",5min,5min,dave.wichers@ey.com,"cert, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3KdyE4d396A7ICaw,java:S1130,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02314.java,benchmarkjava,68,"Remove the declaration of thrown exception 'java.io.IOException', as it cannot be thrown from method's body.",5min,5min,dave.wichers@ey.com,"clumsy, error-handling, redundant, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3M6UE4d396A7IEJu,java:S1172,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02315.java,benchmarkjava,67,"Remove this unused method parameter ""request"".",5min,5min,dave.wichers@ey.com,"cert, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3M6UE4d396A7IEJt,java:S1130,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02315.java,benchmarkjava,68,"Remove the declaration of thrown exception 'java.io.IOException', as it cannot be thrown from method's body.",5min,5min,dave.wichers@ey.com,"clumsy, error-handling, redundant, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3JPfE4d396A7IBaI,java:S1172,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02316.java,benchmarkjava,67,"Remove this unused method parameter ""request"".",5min,5min,dave.wichers@ey.com,"cert, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3JPfE4d396A7IBaH,java:S1130,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02316.java,benchmarkjava,68,"Remove the declaration of thrown exception 'java.io.IOException', as it cannot be thrown from method's body.",5min,5min,dave.wichers@ey.com,"clumsy, error-handling, redundant, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3LsZE4d396A7IC_B,java:S1172,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02317.java,benchmarkjava,67,"Remove this unused method parameter ""request"".",5min,5min,dave.wichers@ey.com,"cert, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3LsZE4d396A7IC_A,java:S1130,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02317.java,benchmarkjava,68,"Remove the declaration of thrown exception 'java.io.IOException', as it cannot be thrown from method's body.",5min,5min,dave.wichers@ey.com,"clumsy, error-handling, redundant, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3M6UE4d396A7IEN_,java:S1172,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02318.java,benchmarkjava,66,"Remove this unused method parameter ""request"".",5min,5min,dave.wichers@ey.com,"cert, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3KdyE4d396A7ICYr,java:S1172,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02319.java,benchmarkjava,66,"Remove this unused method parameter ""request"".",5min,5min,dave.wichers@ey.com,"cert, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3KdyE4d396A7ICYq,java:S1130,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02319.java,benchmarkjava,67,"Remove the declaration of thrown exception 'java.io.IOException', as it cannot be thrown from method's body.",5min,5min,dave.wichers@ey.com,"clumsy, error-handling, redundant, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3JPfE4d396A7IByc,java:S1172,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02320.java,benchmarkjava,67,"Remove this unused method parameter ""request"".",5min,5min,dave.wichers@ey.com,"cert, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3KdyE4d396A7ICN5,java:S1172,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02321.java,benchmarkjava,67,"Remove this unused method parameter ""request"".",5min,5min,dave.wichers@ey.com,"cert, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3KdyE4d396A7ICN6,java:S2129,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02321.java,benchmarkjava,83,"Remove this ""String"" constructor",5min,5min,dave.wichers@ey.com,performance,2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3M6UE4d396A7ID7b,java:S1172,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02322.java,benchmarkjava,67,"Remove this unused method parameter ""request"".",5min,5min,dave.wichers@ey.com,"cert, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3M6UE4d396A7ID7a,java:S1130,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02322.java,benchmarkjava,68,"Remove the declaration of thrown exception 'java.io.IOException', as it cannot be thrown from method's body.",5min,5min,dave.wichers@ey.com,"clumsy, error-handling, redundant, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3KdyE4d396A7ICC1,java:S1172,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02323.java,benchmarkjava,67,"Remove this unused method parameter ""request"".",5min,5min,dave.wichers@ey.com,"cert, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3KdyE4d396A7ICC0,java:S1130,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02323.java,benchmarkjava,68,"Remove the declaration of thrown exception 'java.io.IOException', as it cannot be thrown from method's body.",5min,5min,dave.wichers@ey.com,"clumsy, error-handling, redundant, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3LsZE4d396A7IDIj,java:S1172,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02324.java,benchmarkjava,67,"Remove this unused method parameter ""request"".",5min,5min,dave.wichers@ey.com,"cert, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3LsZE4d396A7IDIi,java:S1130,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02324.java,benchmarkjava,68,"Remove the declaration of thrown exception 'java.io.IOException', as it cannot be thrown from method's body.",5min,5min,dave.wichers@ey.com,"clumsy, error-handling, redundant, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3B5eE4d396A7IBSk,java:S1172,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02325.java,benchmarkjava,66,"Remove this unused method parameter ""request"".",5min,5min,dave.wichers@ey.com,"cert, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3B5eE4d396A7IBSj,java:S1130,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02325.java,benchmarkjava,67,"Remove the declaration of thrown exception 'java.io.IOException', as it cannot be thrown from method's body.",5min,5min,dave.wichers@ey.com,"clumsy, error-handling, redundant, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3LsZE4d396A7IDFs,java:S1172,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02326.java,benchmarkjava,66,"Remove this unused method parameter ""request"".",5min,5min,dave.wichers@ey.com,"cert, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3LsZE4d396A7IDFt,java:S2129,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02326.java,benchmarkjava,72,"Remove this ""String"" constructor",5min,5min,dave.wichers@ey.com,performance,2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3JPfE4d396A7IBuj,java:S1172,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02327.java,benchmarkjava,70,"Remove this unused method parameter ""request"".",5min,5min,dave.wichers@ey.com,"cert, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3JPfE4d396A7IBui,java:S1130,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02327.java,benchmarkjava,71,"Remove the declaration of thrown exception 'java.io.IOException', as it cannot be thrown from method's body.",5min,5min,dave.wichers@ey.com,"clumsy, error-handling, redundant, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3OJ6E4d396A7IEYA,java:S1172,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02328.java,benchmarkjava,70,"Remove this unused method parameter ""request"".",5min,5min,dave.wichers@ey.com,"cert, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3OJ6E4d396A7IEX_,java:S1130,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02328.java,benchmarkjava,71,"Remove the declaration of thrown exception 'java.io.IOException', as it cannot be thrown from method's body.",5min,5min,dave.wichers@ey.com,"clumsy, error-handling, redundant, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3KdyE4d396A7ICbY,java:S1172,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02329.java,benchmarkjava,70,"Remove this unused method parameter ""request"".",5min,5min,dave.wichers@ey.com,"cert, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3KdyE4d396A7ICbX,java:S1130,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02329.java,benchmarkjava,71,"Remove the declaration of thrown exception 'java.io.IOException', as it cannot be thrown from method's body.",5min,5min,dave.wichers@ey.com,"clumsy, error-handling, redundant, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3M6UE4d396A7ID2o,java:S1172,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02330.java,benchmarkjava,70,"Remove this unused method parameter ""request"".",5min,5min,dave.wichers@ey.com,"cert, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3M6UE4d396A7ID2n,java:S1130,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02330.java,benchmarkjava,71,"Remove the declaration of thrown exception 'java.io.IOException', as it cannot be thrown from method's body.",5min,5min,dave.wichers@ey.com,"clumsy, error-handling, redundant, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3LsZE4d396A7ICt3,java:S1172,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02331.java,benchmarkjava,66,"Remove this unused method parameter ""request"".",5min,5min,dave.wichers@ey.com,"cert, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3JPfE4d396A7IBpx,java:S1172,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02332.java,benchmarkjava,66,"Remove this unused method parameter ""request"".",5min,5min,dave.wichers@ey.com,"cert, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3JPfE4d396A7IBpw,java:S1130,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02332.java,benchmarkjava,67,"Remove the declaration of thrown exception 'java.io.IOException', as it cannot be thrown from method's body.",5min,5min,dave.wichers@ey.com,"clumsy, error-handling, redundant, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3M6UE4d396A7IDrp,java:S106,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02333.java,benchmarkjava,82,Replace this use of System.out or System.err by a logger.,10min,10min,dave.wichers@ey.com,"bad-practice, cert, owasp-a3",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3M6UE4d396A7IDrr,java:S1172,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02333.java,benchmarkjava,88,"Remove this unused method parameter ""request"".",5min,5min,dave.wichers@ey.com,"cert, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3M6UE4d396A7IDrq,java:S1130,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02333.java,benchmarkjava,89,"Remove the declaration of thrown exception 'java.io.IOException', as it cannot be thrown from method's body.",5min,5min,dave.wichers@ey.com,"clumsy, error-handling, redundant, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3JPfE4d396A7IBn0,java:S106,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02334.java,benchmarkjava,82,Replace this use of System.out or System.err by a logger.,10min,10min,dave.wichers@ey.com,"bad-practice, cert, owasp-a3",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3JPfE4d396A7IBn2,java:S1172,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02334.java,benchmarkjava,88,"Remove this unused method parameter ""request"".",5min,5min,dave.wichers@ey.com,"cert, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3JPfE4d396A7IBn1,java:S1130,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02334.java,benchmarkjava,89,"Remove the declaration of thrown exception 'java.io.IOException', as it cannot be thrown from method's body.",5min,5min,dave.wichers@ey.com,"clumsy, error-handling, redundant, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3M6UE4d396A7IEPy,java:S106,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02335.java,benchmarkjava,82,Replace this use of System.out or System.err by a logger.,10min,10min,dave.wichers@ey.com,"bad-practice, cert, owasp-a3",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3M6UE4d396A7IEP0,java:S1172,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02335.java,benchmarkjava,88,"Remove this unused method parameter ""request"".",5min,5min,dave.wichers@ey.com,"cert, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3M6UE4d396A7IEPz,java:S1130,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02335.java,benchmarkjava,89,"Remove the declaration of thrown exception 'java.io.IOException', as it cannot be thrown from method's body.",5min,5min,dave.wichers@ey.com,"clumsy, error-handling, redundant, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3JPfE4d396A7IB3Q,java:S106,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02336.java,benchmarkjava,82,Replace this use of System.out or System.err by a logger.,10min,10min,dave.wichers@ey.com,"bad-practice, cert, owasp-a3",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3JPfE4d396A7IB3S,java:S1172,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02336.java,benchmarkjava,88,"Remove this unused method parameter ""request"".",5min,5min,dave.wichers@ey.com,"cert, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3JPfE4d396A7IB3T,java:S2129,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02336.java,benchmarkjava,104,"Remove this ""String"" constructor",5min,5min,dave.wichers@ey.com,performance,2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3KdyE4d396A7ICI7,java:S3776,CRITICAL,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02337.java,benchmarkjava,39,Refactor this method to reduce its Cognitive Complexity from 25 to the 15 allowed.,15min,15min,dave.wichers@ey.com,brain-overload,2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3KdyE4d396A7ICJE,java:S1172,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02337.java,benchmarkjava,112,"Remove this unused method parameter ""request"".",5min,5min,dave.wichers@ey.com,"cert, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3KdyE4d396A7ICJD,java:S1130,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02337.java,benchmarkjava,113,"Remove the declaration of thrown exception 'java.io.IOException', as it cannot be thrown from method's body.",5min,5min,dave.wichers@ey.com,"clumsy, error-handling, redundant, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3OGwE4d396A7IEWP,java:S3776,CRITICAL,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02338.java,benchmarkjava,39,Refactor this method to reduce its Cognitive Complexity from 25 to the 15 allowed.,15min,15min,dave.wichers@ey.com,brain-overload,2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3OGwE4d396A7IEWW,java:S1172,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02338.java,benchmarkjava,112,"Remove this unused method parameter ""request"".",5min,5min,dave.wichers@ey.com,"cert, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3OGwE4d396A7IEWV,java:S1130,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02338.java,benchmarkjava,113,"Remove the declaration of thrown exception 'java.io.IOException', as it cannot be thrown from method's body.",5min,5min,dave.wichers@ey.com,"clumsy, error-handling, redundant, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3KdyE4d396A7ICc4,java:S3776,CRITICAL,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02339.java,benchmarkjava,39,Refactor this method to reduce its Cognitive Complexity from 17 to the 15 allowed.,7min,7min,dave.wichers@ey.com,brain-overload,2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3KdyE4d396A7ICc9,java:S1172,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02339.java,benchmarkjava,92,"Remove this unused method parameter ""request"".",5min,5min,dave.wichers@ey.com,"cert, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3KdyE4d396A7ICc8,java:S1130,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02339.java,benchmarkjava,93,"Remove the declaration of thrown exception 'java.io.IOException', as it cannot be thrown from method's body.",5min,5min,dave.wichers@ey.com,"clumsy, error-handling, redundant, unused",2021-04-22T16:36:27+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
